,,,,,
,"CPI - Rural, Urban, Combined (All India)",,,,
,,,,,
,Base : 2012 = 100,,,,
,,,,,
,Month,Commodity Description,Provisional / Final,Combined,
,,,,Index,Inflation (%)
,SEP-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,187.4,7.76
,SEP-2022,"A.2) Pan, tobacco and intoxicants",Final,195.9,1.98
,SEP-2022,A.3) Clothing and footwear,Final,179.9,10.17
,SEP-2022,A.3.1) Clothing,Final,180.9,9.9
,SEP-2022,A.3.2) Footwear,Final,174.3,12.23
,SEP-2022,A.4) Housing,Final,169.5,4.57
,SEP-2022,A.5) Fuel and light,Final,179.5,10.39
,SEP-2022,A.6) Miscellaneous,Final,169.7,6.06
,SEP-2022,A.6.1) Household goods and services,Final,169.5,7.62
,SEP-2022,A.6.2) Health,Final,177.8,5.58
,SEP-2022,A.6.3) Transport and communication,Final,162.3,5.39
,SEP-2022,A.6.4) Recreation and amusement,Final,167.6,6.28
,SEP-2022,A.6.5) Education,Final,173.1,5.74
,SEP-2022,A.6.6) Personal Care and Effects,Final,170.9,6.81
,SEP-2022,B) Consumer Food Price Index,Final,176.7,8.6
,AUG-2022,A) General Index,Final,174.3,7
,AUG-2022,A.1) Food and beverages,Final,176.3,7.57
,AUG-2022,A.1.1) Cereals and products,Final,160.3,9.57
,AUG-2022,A.1.2) Meat and fish,Final,206.5,1.03
,AUG-2022,A.1.3) Egg,Final,169.2,-4.57
,AUG-2022,A.1.4) Milk and products,Final,168.1,6.39
,AUG-2022,A.1.5) Oils and fats,Final,192.4,4.62
,AUG-2022,A.1.6) Fruits,Final,172.9,7.39
,AUG-2022,A.1.7) Vegetables,Final,186.7,13.29
,AUG-2022,A.1.8) Pulses and products,Final,167.2,2.58
,AUG-2022,A.1.9) Sugar and confectionery,Final,120.9,4.49
,AUG-2022,A.1.10) Spices,Final,193.6,14.9
,AUG-2022,A.1.11) Non-alcoholic beverages,Final,168.8,4.26
,AUG-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,186.3,7.75
,AUG-2022,"A.2) Pan, tobacco and intoxicants",Final,195,1.67
,AUG-2022,A.3) Clothing and footwear,Final,178.5,9.91
,AUG-2022,A.3.1) Clothing,Final,179.5,9.58
,AUG-2022,A.3.2) Footwear,Final,172.7,11.85
,AUG-2022,A.4) Housing,Final,169,4.06
,AUG-2022,A.5) Fuel and light,Final,178.8,10.78
,AUG-2022,A.6) Miscellaneous,Final,169.1,5.95
,AUG-2022,A.6.1) Household goods and services,Final,168.5,7.53
,AUG-2022,A.6.2) Health,Final,176.8,5.43
,AUG-2022,A.6.3) Transport and communication,Final,161.9,5.2
,AUG-2022,A.6.4) Recreation and amusement,Final,166.9,6.92
,AUG-2022,A.6.5) Education,Final,172.3,5.51
,AUG-2022,A.6.6) Personal Care and Effects,Final,171.2,7
,AUG-2022,B) Consumer Food Price Index,Final,175.1,7.62
,JUL-2022,A) General Index,Final,173.4,6.71
,JUL-2022,A.1) Food and beverages,Final,175,6.71
,JUL-2022,A.1.1) Cereals and products,Final,156.5,6.9
,JUL-2022,A.1.2) Meat and fish,Final,213,3
,JUL-2022,A.1.3) Egg,Final,175.2,-3.84
,JUL-2022,A.1.4) Milk and products,Final,166.6,5.78
,JUL-2022,A.1.5) Oils and fats,Final,195.8,7.52
,JUL-2022,A.1.6) Fruits,Final,174.2,6.28
,JUL-2022,A.1.7) Vegetables,Final,182.1,10.9
,JUL-2022,A.1.8) Pulses and products,Final,164.3,0.18
,JUL-2022,A.1.9) Sugar and confectionery,Final,120,4.8
,JUL-2022,A.1.10) Spices,Final,190,12.89
,JUL-2022,A.1.11) Non-alcoholic beverages,Final,168.4,4.66
,JUL-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,185.2,7.55
,JUL-2022,"A.2) Pan, tobacco and intoxicants",Final,194.6,1.78
,JUL-2022,A.3) Clothing and footwear,Final,177.3,9.85
,JUL-2022,A.3.1) Clothing,Final,178.3,9.52
,JUL-2022,A.3.2) Footwear,Final,171.3,11.89
,JUL-2022,A.4) Housing,Final,167.8,3.9
,JUL-2022,A.5) Fuel and light,Final,179.6,11.76
,JUL-2022,A.6) Miscellaneous,Final,168.4,5.91
,JUL-2022,A.6.1) Household goods and services,Final,167.4,7.45
,JUL-2022,A.6.2) Health,Final,176.1,5.45
,JUL-2022,A.6.3) Transport and communication,Final,161.6,5.55
,JUL-2022,A.6.4) Recreation and amusement,Final,166.3,7.08
,JUL-2022,A.6.5) Education,Final,171.4,5.02
,JUL-2022,A.6.6) Personal Care and Effects,Final,169.7,6
,JUL-2022,B) Consumer Food Price Index,Final,173.8,6.69
,JUN-2022,A) General Index,Final,172.6,7.01
,JUN-2022,A.1) Food and beverages,Final,174.9,7.56
,JUN-2022,A.1.1) Cereals and products,Final,155,5.66
,JUN-2022,A.1.2) Meat and fish,Final,219.4,8.61
,JUN-2022,A.1.3) Egg,Final,170.8,-5.48
,JUN-2022,A.1.4) Milk and products,Final,165.8,6.15
,JUN-2022,A.1.5) Oils and fats,Final,200.9,9.36
,JUN-2022,A.1.6) Fruits,Final,169.7,3.1
,JUN-2022,A.1.7) Vegetables,Final,182.3,17.31
,JUN-2022,A.1.8) Pulses and products,Final,164.3,-1.02
,JUN-2022,A.1.9) Sugar and confectionery,Final,119.9,4.17
,JUN-2022,A.1.10) Spices,Final,187.1,11.04
,JUN-2022,A.1.11) Non-alcoholic beverages,Final,167.9,4.94
,JUN-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,183.9,6.67
,JUN-2022,"A.2) Pan, tobacco and intoxicants",Final,194.3,1.83
,JUN-2022,A.3) Clothing and footwear,Final,176,9.52
,JUN-2022,A.3.1) Clothing,Final,177.1,9.19
,JUN-2022,A.3.2) Footwear,Final,169.9,11.92
,JUN-2022,A.4) Housing,Final,166.8,3.93
,JUN-2022,A.5) Fuel and light,Final,176,10.14
,JUN-2022,A.6) Miscellaneous,Final,167.5,6.28
,JUN-2022,A.6.1) Household goods and services,Final,166.4,7.49
,JUN-2022,A.6.2) Health,Final,175.4,5.47
,JUN-2022,A.6.3) Transport and communication,Final,161.1,6.9
,JUN-2022,A.6.4) Recreation and amusement,Final,165.8,7.04
,JUN-2022,A.6.5) Education,Final,169,4.51
,JUN-2022,A.6.6) Personal Care and Effects,Final,169.4,6.68
,JUN-2022,B) Consumer Food Price Index,Final,173.8,7.75
,MAY-2022,A) General Index,Final,171.7,7.04
,MAY-2022,A.1) Food and beverages,Final,173.3,7.84
,MAY-2022,A.1.1) Cereals and products,Final,154.1,5.33
,MAY-2022,A.1.2) Meat and fish,Final,217,8.23
,MAY-2022,A.1.3) Egg,Final,162.4,-4.64
,MAY-2022,A.1.4) Milk and products,Final,164.9,5.64
,MAY-2022,A.1.5) Oils and fats,Final,202.4,13.26
,MAY-2022,A.1.6) Fruits,Final,171,2.33
,MAY-2022,A.1.7) Vegetables,Final,174.9,18.26
,MAY-2022,A.1.8) Pulses and products,Final,164.7,-0.42
,MAY-2022,A.1.9) Sugar and confectionery,Final,119.7,4.27
,MAY-2022,A.1.10) Spices,Final,184.9,9.93
,MAY-2022,A.1.11) Non-alcoholic beverages,Final,167.1,4.9
,MAY-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,182.5,7.1
,MAY-2022,"A.2) Pan, tobacco and intoxicants",Final,194.1,1.15
,MAY-2022,A.3) Clothing and footwear,Final,174.6,8.85
,MAY-2022,A.3.1) Clothing,Final,175.6,8.53
,MAY-2022,A.3.2) Footwear,Final,168.4,10.72
,MAY-2022,A.4) Housing,Final,167.5,3.65
,MAY-2022,A.5) Fuel and light,Final,174.6,9.54
,MAY-2022,A.6) Miscellaneous,Final,167.5,6.82
,MAY-2022,A.6.1) Household goods and services,Final,165.2,6.79
,MAY-2022,A.6.2) Health,Final,174.8,5.43
,MAY-2022,A.6.3) Transport and communication,Final,163,9.47
,MAY-2022,A.6.4) Recreation and amusement,Final,165.1,5.97
,MAY-2022,A.6.5) Education,Final,167.9,4.16
,MAY-2022,A.6.6) Personal Care and Effects,Final,168.4,6.18
,MAY-2022,B) Consumer Food Price Index,Final,172.1,7.97
,APR-2022,A) General Index,Final,170.1,7.79
,APR-2022,A.1) Food and beverages,Final,170.8,8.1
,APR-2022,A.1.1) Cereals and products,Final,152.9,5.96
,APR-2022,A.1.2) Meat and fish,Final,211.8,6.97
,APR-2022,A.1.3) Egg,Final,164.5,-0.06
,APR-2022,A.1.4) Milk and products,Final,163.9,5.47
,APR-2022,A.1.5) Oils and fats,Final,199.5,17.28
,APR-2022,A.1.6) Fruits,Final,172.6,4.99
,APR-2022,A.1.7) Vegetables,Final,166.2,15.34
,APR-2022,A.1.8) Pulses and products,Final,164.7,1.86
,APR-2022,A.1.9) Sugar and confectionery,Final,119,5.22
,APR-2022,A.1.10) Spices,Final,181.3,10.62
,APR-2022,A.1.11) Non-alcoholic beverages,Final,166.2,5.46
,APR-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,180.9,7.1
,APR-2022,"A.2) Pan, tobacco and intoxicants",Final,193.9,2.7
,APR-2022,A.3) Clothing and footwear,Final,172.8,9.85
,APR-2022,A.3.1) Clothing,Final,173.9,9.51
,APR-2022,A.3.2) Footwear,Final,166.5,12.12
,APR-2022,A.4) Housing,Final,167,3.47
,APR-2022,A.5) Fuel and light,Final,172.2,10.67
,APR-2022,A.6) Miscellaneous,Final,166.8,8.03
,APR-2022,A.6.1) Household goods and services,Final,164,8.04
,APR-2022,A.6.2) Health,Final,174,7.21
,APR-2022,A.6.3) Transport and communication,Final,162.6,10.91
,APR-2022,A.6.4) Recreation and amusement,Final,164.4,7.31
,APR-2022,A.6.5) Education,Final,166.9,4.12
,APR-2022,A.6.6) Personal Care and Effects,Final,168.8,8.62
,APR-2022,B) Consumer Food Price Index,Final,169.4,8.31
,MAR-2022,A) General Index,Final,167.7,6.95
,MAR-2022,A.1) Food and beverages,Final,168.4,7.47
,MAR-2022,A.1.1) Cereals and products,Final,151.3,5
,MAR-2022,A.1.2) Meat and fish,Final,210.7,9.63
,MAR-2022,A.1.3) Egg,Final,167.8,2.44
,MAR-2022,A.1.4) Milk and products,Final,162.2,4.71
,MAR-2022,A.1.5) Oils and fats,Final,194.6,18.73
,MAR-2022,A.1.6) Fruits,Final,157.6,2.54
,MAR-2022,A.1.7) Vegetables,Final,166.9,11.64
,MAR-2022,A.1.8) Pulses and products,Final,163.9,2.57
,MAR-2022,A.1.9) Sugar and confectionery,Final,118.8,5.51
,MAR-2022,A.1.10) Spices,Final,177.4,8.5
,MAR-2022,A.1.11) Non-alcoholic beverages,Final,165.3,5.62
,MAR-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,179.3,6.6
,MAR-2022,"A.2) Pan, tobacco and intoxicants",Final,193.7,2.98
,MAR-2022,A.3) Clothing and footwear,Final,171.1,9.4
,MAR-2022,A.3.1) Clothing,Final,172.1,9.06
,MAR-2022,A.3.2) Footwear,Final,164.6,11.29
,MAR-2022,A.4) Housing,Final,165.3,3.38
,MAR-2022,A.5) Fuel and light,Final,167.2,7.52
,MAR-2022,A.6) Miscellaneous,Final,164.6,7.02
,MAR-2022,A.6.1) Household goods and services,Final,162.8,7.67
,MAR-2022,A.6.2) Health,Final,173,6.99
,MAR-2022,A.6.3) Transport and communication,Final,157.9,8
,MAR-2022,A.6.4) Recreation and amusement,Final,163.3,7.01
,MAR-2022,A.6.5) Education,Final,166,3.62
,MAR-2022,A.6.6) Personal Care and Effects,Final,167.2,8.71
,MAR-2022,B) Consumer Food Price Index,Final,166.9,7.68
,FEB-2022,A) General Index,Final,166.1,6.07
,FEB-2022,A.1) Food and beverages,Final,166.2,5.93
,FEB-2022,A.1.1) Cereals and products,Final,150,3.95
,FEB-2022,A.1.2) Meat and fish,Final,200.6,7.45
,FEB-2022,A.1.3) Egg,Final,175.8,4.15
,FEB-2022,A.1.4) Milk and products,Final,160.7,3.88
,FEB-2022,A.1.5) Oils and fats,Final,184.9,16.44
,FEB-2022,A.1.6) Fruits,Final,153.7,2.26
,FEB-2022,A.1.7) Vegetables,Final,169.7,6.06
,FEB-2022,A.1.8) Pulses and products,Final,163.7,3.02
,FEB-2022,A.1.9) Sugar and confectionery,Final,118.9,5.41
,FEB-2022,A.1.10) Spices,Final,174.3,6.15
,FEB-2022,A.1.11) Non-alcoholic beverages,Final,164.7,5.85
,FEB-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,178,6.27
,FEB-2022,"A.2) Pan, tobacco and intoxicants",Final,192.8,2.39
,FEB-2022,A.3) Clothing and footwear,Final,169.6,8.86
,FEB-2022,A.3.1) Clothing,Final,170.8,8.58
,FEB-2022,A.3.2) Footwear,Final,162.4,10.1
,FEB-2022,A.4) Housing,Final,165.5,3.57
,FEB-2022,A.5) Fuel and light,Final,165.7,8.73
,FEB-2022,A.6) Miscellaneous,Final,163.5,6.58
,FEB-2022,A.6.1) Household goods and services,Final,161.8,7.22
,FEB-2022,A.6.2) Health,Final,172.2,6.82
,FEB-2022,A.6.3) Transport and communication,Final,156.9,8.13
,FEB-2022,A.6.4) Recreation and amusement,Final,162.1,6.93
,FEB-2022,A.6.5) Education,Final,165.4,3.63
,FEB-2022,A.6.6) Personal Care and Effects,Final,164.4,5.45
,FEB-2022,B) Consumer Food Price Index,Final,164.6,5.85
,JAN-2022,A) General Index,Final,165.7,6.01
,JAN-2022,A.1) Food and beverages,Final,166.4,5.58
,JAN-2022,A.1.1) Cereals and products,Final,149.5,3.46
,JAN-2022,A.1.2) Meat and fish,Final,198.7,5.47
,JAN-2022,A.1.3) Egg,Final,178.8,2.23
,JAN-2022,A.1.4) Milk and products,Final,160.5,4.09
,JAN-2022,A.1.5) Oils and fats,Final,184.7,18.7
,JAN-2022,A.1.6) Fruits,Final,153.7,2.26
,JAN-2022,A.1.7) Vegetables,Final,174.3,5.13
,JAN-2022,A.1.8) Pulses and products,Final,163.9,3.02
,JAN-2022,A.1.9) Sugar and confectionery,Final,120,5.45
,JAN-2022,A.1.10) Spices,Final,172.1,4.68
,JAN-2022,A.1.11) Non-alcoholic beverages,Final,164.3,6.69
,JAN-2022,"A.1.12) Prepared meals, snacks, sweets etc.",Final,177.3,6.36
,JAN-2022,"A.2) Pan, tobacco and intoxicants",Final,192.2,2.45
,JAN-2022,A.3) Clothing and footwear,Final,168.5,8.78
,JAN-2022,A.3.1) Clothing,Final,169.9,8.7
,JAN-2022,A.3.2) Footwear,Final,160.7,9.47
,JAN-2022,A.4) Housing,Final,164.5,3.52
,JAN-2022,A.5) Fuel and light,Final,164.2,9.32
,JAN-2022,A.6) Miscellaneous,Final,162.7,6.55
,JAN-2022,A.6.1) Household goods and services,Final,161.1,7.11
,JAN-2022,A.6.2) Health,Final,171.4,6.86
,JAN-2022,A.6.3) Transport and communication,Final,156.5,9.29
,JAN-2022,A.6.4) Recreation and amusement,Final,161.2,7.04
,JAN-2022,A.6.5) Education,Final,164.7,3.32
,JAN-2022,A.6.6) Personal Care and Effects,Final,163,3.49
,JAN-2022,B) Consumer Food Price Index,Final,164.9,5.43
,DEC-2021,A) General Index,Final,166.2,5.66
,DEC-2021,A.1) Food and beverages,Final,168.2,4.47
,DEC-2021,A.1.1) Cereals and products,Final,148.7,2.62
,DEC-2021,A.1.2) Meat and fish,Final,198.8,4.58
,DEC-2021,A.1.3) Egg,Final,177.9,1.48
,DEC-2021,A.1.4) Milk and products,Final,159.9,3.76
,DEC-2021,A.1.5) Oils and fats,Final,187.6,24.32
,DEC-2021,A.1.6) Fruits,Final,154.9,3.54
,DEC-2021,A.1.7) Vegetables,Final,188.3,-3.04
,DEC-2021,A.1.8) Pulses and products,Final,164.4,2.49
,DEC-2021,A.1.9) Sugar and confectionery,Final,121,5.58
,DEC-2021,A.1.10) Spices,Final,170.5,3.96
,DEC-2021,A.1.11) Non-alcoholic beverages,Final,164.2,8.17
,DEC-2021,"A.1.12) Prepared meals, snacks, sweets etc.",Final,176.5,6.58
,DEC-2021,"A.2) Pan, tobacco and intoxicants",Final,192.4,3.16
,DEC-2021,A.3) Clothing and footwear,Final,167,8.3
,DEC-2021,A.3.1) Clothing,Final,168.5,8.36
,DEC-2021,A.3.2) Footwear,Final,158.7,8.62
,DEC-2021,A.4) Housing,Final,163.4,3.61
,DEC-2021,A.5) Fuel and light,Final,164.1,10.95
,DEC-2021,A.6) Miscellaneous,Final,162,6.65
,DEC-2021,A.6.1) Household goods and services,Final,160.2,6.8
,DEC-2021,A.6.2) Health,Final,170.6,7.09
,DEC-2021,A.6.3) Transport and communication,Final,155.7,9.73
,DEC-2021,A.6.4) Recreation and amusement,Final,160.6,7.35
,DEC-2021,A.6.5) Education,Final,164.4,3.27
,DEC-2021,A.6.6) Personal Care and Effects,Final,162.6,3.7
,DEC-2021,B) Consumer Food Price Index,Final,167.1,4.05
,NOV-2021,A) General Index,Final,166.7,4.91
,NOV-2021,A.1) Food and beverages,Final,169.7,2.6
,NOV-2021,A.1.1) Cereals and products,Final,148.2,1.51
,NOV-2021,A.1.2) Meat and fish,Final,201.6,5.55
,NOV-2021,A.1.3) Egg,Final,173,-1.31
,NOV-2021,A.1.4) Milk and products,Final,159.3,3.37
,NOV-2021,A.1.5) Oils and fats,Final,190.1,29.67
,NOV-2021,A.1.6) Fruits,Final,156.5,5.96
,NOV-2021,A.1.7) Vegetables,Final,199.2,-13.58
,NOV-2021,A.1.8) Pulses and products,Final,165.3,3.18
,NOV-2021,A.1.9) Sugar and confectionery,Final,122.4,6.16
,NOV-2021,A.1.10) Spices,Final,169.6,4.05
,NOV-2021,A.1.11) Non-alcoholic beverages,Final,163.7,9.72
,NOV-2021,"A.1.12) Prepared meals, snacks, sweets etc.",Final,175.5,6.49
,NOV-2021,"A.2) Pan, tobacco and intoxicants",Final,192.9,4.05
,NOV-2021,A.3) Clothing and footwear,Final,165.8,7.94
,NOV-2021,A.3.1) Clothing,Final,167.2,7.87
,NOV-2021,A.3.2) Footwear,Final,157.4,8.25
,NOV-2021,A.4) Housing,Final,164.2,3.66
,NOV-2021,A.5) Fuel and light,Final,163.9,13.35
,NOV-2021,A.6) Miscellaneous,Final,161.4,6.75
,NOV-2021,A.6.1) Household goods and services,Final,159.3,6.41
,NOV-2021,A.6.2) Health,Final,169.9,7.33
,NOV-2021,A.6.3) Transport and communication,Final,154.8,10.02
,NOV-2021,A.6.4) Recreation and amusement,Final,159.8,7.61
,NOV-2021,A.6.5) Education,Final,164.3,3.07
,NOV-2021,A.6.6) Personal Care and Effects,Final,162.2,3.25
,NOV-2021,B) Consumer Food Price Index,Final,169.1,1.87
,OCT-2021,A) General Index,Final,165.5,4.48
,OCT-2021,A.1) Food and beverages,Final,167.7,1.82
,OCT-2021,A.1.1) Cereals and products,Final,147.4,0.41
,OCT-2021,A.1.2) Meat and fish,Final,204.6,7.12
,OCT-2021,A.1.3) Egg,Final,171.2,-1.38
,OCT-2021,A.1.4) Milk and products,Final,158.7,3.19
,OCT-2021,A.1.5) Oils and fats,Final,190.6,33.57
,OCT-2021,A.1.6) Fruits,Final,155.7,4.92
,OCT-2021,A.1.7) Vegetables,Final,185.3,-19.43
,OCT-2021,A.1.8) Pulses and products,Final,165.2,5.36
,OCT-2021,A.1.9) Sugar and confectionery,Final,121.9,5.36
,OCT-2021,A.1.10) Spices,Final,169.3,4.64
,OCT-2021,A.1.11) Non-alcoholic beverages,Final,163.2,11.4
,OCT-2021,"A.1.12) Prepared meals, snacks, sweets etc.",Final,174.7,6.65
,OCT-2021,"A.2) Pan, tobacco and intoxicants",Final,192.7,4.27
,OCT-2021,A.3) Clothing and footwear,Final,164.3,7.53
,OCT-2021,A.3.1) Clothing,Final,165.7,7.39
,OCT-2021,A.3.2) Footwear,Final,156.3,7.87
,OCT-2021,A.4) Housing,Final,163.6,3.54
,OCT-2021,A.5) Fuel and light,Final,164.2,14.35
,OCT-2021,A.6) Miscellaneous,Final,161,6.83
,OCT-2021,A.6.1) Household goods and services,Final,158.4,6.17
,OCT-2021,A.6.2) Health,Final,169.1,7.57
,OCT-2021,A.6.3) Transport and communication,Final,155.7,10.9
,OCT-2021,A.6.4) Recreation and amusement,Final,158.6,6.87
,OCT-2021,A.6.5) Education,Final,163.9,3.34
,OCT-2021,A.6.6) Personal Care and Effects,Final,160.8,2.49
,OCT-2021,B) Consumer Food Price Index,Final,166.9,0.85
,SEP-2021,A) General Index,Final,163.2,4.35
,SEP-2021,A.1) Food and beverages,Final,164,1.61
,SEP-2021,A.1.1) Cereals and products,Final,146.6,-0.61
,SEP-2021,A.1.2) Meat and fish,Final,204,7.99
,SEP-2021,A.1.3) Egg,Final,172.8,7.06
,SEP-2021,A.1.4) Milk and products,Final,158.4,3.13
,SEP-2021,A.1.5) Oils and fats,Final,188,34.19
,SEP-2021,A.1.6) Fruits,Final,156.7,3.64
,SEP-2021,A.1.7) Vegetables,Final,162.3,-22.42
,SEP-2021,A.1.8) Pulses and products,Final,164.1,8.75
,SEP-2021,A.1.9) Sugar and confectionery,Final,119.7,3.01
,SEP-2021,A.1.10) Spices,Final,168.8,4.84
,SEP-2021,A.1.11) Non-alcoholic beverages,Final,162.7,12.99
,SEP-2021,"A.1.12) Prepared meals, snacks, sweets etc.",Final,173.9,6.56
,SEP-2021,"A.2) Pan, tobacco and intoxicants",Final,192.1,4.23
,SEP-2021,A.3) Clothing and footwear,Final,163.3,7.22
,SEP-2021,A.3.1) Clothing,Final,164.6,7.09
,SEP-2021,A.3.2) Footwear,Final,155.3,7.4
,SEP-2021,A.4) Housing,Final,162.1,3.58
,SEP-2021,A.5) Fuel and light,Final,162.6,13.63
,SEP-2021,A.6) Miscellaneous,Final,160,6.38
,SEP-2021,A.6.1) Household goods and services,Final,157.5,5.92
,SEP-2021,A.6.2) Health,Final,168.4,7.74
,SEP-2021,A.6.3) Transport and communication,Final,154,9.53
,SEP-2021,A.6.4) Recreation and amusement,Final,157.7,7.65
,SEP-2021,A.6.5) Education,Final,163.7,3.28
,SEP-2021,A.6.6) Personal Care and Effects,Final,160,1.91
,SEP-2021,B) Consumer Food Price Index,Final,162.7,0.68
,AUG-2021,A) General Index,Final,162.9,5.3
,AUG-2021,A.1) Food and beverages,Final,163.9,3.73
,AUG-2021,A.1.1) Cereals and products,Final,146.3,-1.42
,AUG-2021,A.1.2) Meat and fish,Final,204.4,9.25
,AUG-2021,A.1.3) Egg,Final,177.3,16.26
,AUG-2021,A.1.4) Milk and products,Final,158,2.86
,AUG-2021,A.1.5) Oils and fats,Final,183.9,33.07
,AUG-2021,A.1.6) Fruits,Final,161,6.69
,AUG-2021,A.1.7) Vegetables,Final,164.8,-11.73
,AUG-2021,A.1.8) Pulses and products,Final,163,8.81
,AUG-2021,A.1.9) Sugar and confectionery,Final,115.7,-0.6
,AUG-2021,A.1.10) Spices,Final,168.5,5.12
,AUG-2021,A.1.11) Non-alcoholic beverages,Final,161.9,13.85
,AUG-2021,"A.1.12) Prepared meals, snacks, sweets etc.",Final,172.9,6.14
,AUG-2021,"A.2) Pan, tobacco and intoxicants",Final,191.8,4.01
,AUG-2021,A.3) Clothing and footwear,Final,162.4,6.84
,AUG-2021,A.3.1) Clothing,Final,163.8,6.78
,AUG-2021,A.3.2) Footwear,Final,154.4,7
,AUG-2021,A.4) Housing,Final,162.4,3.9
,AUG-2021,A.5) Fuel and light,Final,161.4,12.95
,AUG-2021,A.6) Miscellaneous,Final,159.6,6.4
,AUG-2021,A.6.1) Household goods and services,Final,156.7,5.38
,AUG-2021,A.6.2) Health,Final,167.7,7.78
,AUG-2021,A.6.3) Transport and communication,Final,153.9,10.24
,AUG-2021,A.6.4) Recreation and amusement,Final,156.1,6.48
,AUG-2021,A.6.5) Education,Final,163.3,3.68
,AUG-2021,A.6.6) Personal Care and Effects,Final,160,1.01
,AUG-2021,B) Consumer Food Price Index,Final,162.7,3.11
,JUL-2021,A) General Index,Final,162.5,5.59
,JUL-2021,A.1) Food and beverages,Final,164,4.46
,JUL-2021,A.1.1) Cereals and products,Final,146.4,-1.68
,JUL-2021,A.1.2) Meat and fish,Final,206.8,8.33
,JUL-2021,A.1.3) Egg,Final,182.2,20.82
,JUL-2021,A.1.4) Milk and products,Final,157.5,2.74
,JUL-2021,A.1.5) Oils and fats,Final,182.1,32.53
,JUL-2021,A.1.6) Fruits,Final,163.9,8.98
,JUL-2021,A.1.7) Vegetables,Final,164.2,-7.8
,JUL-2021,A.1.8) Pulses and products,Final,164,9.04
,JUL-2021,A.1.9) Sugar and confectionery,Final,114.5,-0.52
,JUL-2021,A.1.10) Spices,Final,168.3,5.19
,JUL-2021,A.1.11) Non-alcoholic beverages,Final,160.9,14.44
,JUL-2021,"A.1.12) Prepared meals, snacks, sweets etc.",Final,172.2,6.1
,JUL-2021,"A.2) Pan, tobacco and intoxicants",Final,191.2,4.71
,JUL-2021,A.3) Clothing and footwear,Final,161.4,6.39
,JUL-2021,A.3.1) Clothing,Final,162.8,6.34
,JUL-2021,A.3.2) Footwear,Final,153.1,6.76
,JUL-2021,A.4) Housing,Final,161.5,3.86
,JUL-2021,A.5) Fuel and light,Final,160.7,12.38
,JUL-2021,A.6) Miscellaneous,Final,159,6.71
,JUL-2021,A.6.1) Household goods and services,Final,155.8,4.99
,JUL-2021,A.6.2) Health,Final,167,7.74
,JUL-2021,A.6.3) Transport and communication,Final,153.1,10.54
,JUL-2021,A.6.4) Recreation and amusement,Final,155.3,6.37
,JUL-2021,A.6.5) Education,Final,163.2,2.97
,JUL-2021,A.6.6) Personal Care and Effects,Final,160.1,3.76
,JUL-2021,B) Consumer Food Price Index,Final,162.9,3.96
,JUN-2021,A) General Index,Final,161.3,6.26
,JUN-2021,A.1) Food and beverages,Final,162.6,5.58
,JUN-2021,A.1.1) Cereals and products,Final,146.7,-1.94
,JUN-2021,A.1.2) Meat and fish,Final,202,4.83
,JUN-2021,A.1.3) Egg,Final,180.7,19.35
,JUN-2021,A.1.4) Milk and products,Final,156.2,1.89
,JUN-2021,A.1.5) Oils and fats,Final,183.7,34.78
,JUN-2021,A.1.6) Fruits,Final,164.6,11.82
,JUN-2021,A.1.7) Vegetables,Final,155.4,-0.7
,JUN-2021,A.1.8) Pulses and products,Final,166,10.01
,JUN-2021,A.1.9) Sugar and confectionery,Final,115.1,0.79
,JUN-2021,A.1.10) Spices,Final,168.5,5.64
,JUN-2021,A.1.11) Non-alcoholic beverages,Final,160,14.78
,JUN-2021,"A.1.12) Prepared meals, snacks, sweets etc.",Final,172.4,6.55
,JUN-2021,"A.2) Pan, tobacco and intoxicants",Final,190.8,3.98
,JUN-2021,A.3) Clothing and footwear,Final,160.7,6.14
,JUN-2021,A.3.1) Clothing,Final,162.2,6.36
,JUN-2021,A.3.2) Footwear,Final,151.8,5.12
,JUN-2021,A.4) Housing,Final,160.5,3.75
,JUN-2021,A.5) Fuel and light,Final,159.8,12.61
,JUN-2021,A.6) Miscellaneous,Final,157.6,7.21
,JUN-2021,A.6.1) Household goods and services,Final,154.8,5.74
,JUN-2021,A.6.2) Health,Final,166.3,7.71
,JUN-2021,A.6.3) Transport and communication,Final,150.7,11.63
,JUN-2021,A.6.4) Recreation and amusement,Final,154.9,4.45
,JUN-2021,A.6.5) Education,Final,161.7,3.39
,JUN-2021,A.6.6) Personal Care and Effects,Final,158.8,4.75
,JUN-2021,B) Consumer Food Price Index,Final,161.3,5.15
,MAY-2021,A) General Index,Final,160.4,6.3
,MAY-2021,A.1) Food and beverages,Final,160.7,5.24
,MAY-2021,A.1.1) Cereals and products,Final,146.3,-1.42
,MAY-2021,A.1.2) Meat and fish,Final,200.5,9.09
,MAY-2021,A.1.3) Egg,Final,170.3,15.22
,MAY-2021,A.1.4) Milk and products,Final,156.1,0.64
